DHC_SIGMA,DHC_MINPTS,DHC_THRESHOLD,fitness
4.111111,10,15.555555,93.72927444
4.111111,10,15.555555,93.72927444
4.111111,10,15.555555,93.72927444
4.111111,10,21.11111,94.2151461
4.111111,10,21.11111,94.2151461
4.111111,10,21.11111,94.2151461
4.111111,10,21.11111,94.2151461
4.111111,10,26.666666,99.81015144
4.111111,10,26.666666,99.81015144
4.111111,10,26.666666,99.81015144
4.111111,10,32.22222,99.94536828
4.111111,10,32.22222,99.94536828
4.111111,10,32.22222,99.94536828
4.111111,10,37.77778,99.93805346
4.111111,10,37.77778,99.93805346
4.111111,10,37.77778,99.93805346
4.111111,10,37.77778,99.93805346
4.111111,10,37.77778,99.93805346
4.111111,10,43.333332,99.92670386
4.111111,10,43.333332,99.92670386
4.111111,10,43.333332,99.92670386
4.111111,10,43.333332,99.92670386
4.111111,10,43.333332,99.92670386
4.111111,10,43.333332,99.92670386
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,48.888885,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,54.444443,100
4.111111,10,60,0
4.111111,10,60,0
4.111111,10,60,0
4.111111,11.666666,21.11111,94.2151461
4.111111,11.666666,21.11111,94.2151461
4.111111,11.666666,21.11111,94.2151461
4.111111,11.666666,21.11111,94.2151461
4.111111,11.666666,26.666666,99.81015144
4.111111,11.666666,26.666666,99.81015144
4.111111,11.666666,26.666666,99.81015144
4.111111,11.666666,26.666666,99.81015144
4.111111,11.666666,32.22222,99.94536828
4.111111,11.666666,32.22222,99.94536828
4.111111,11.666666,32.22222,99.94536828
4.111111,11.666666,37.77778,99.93805346
4.111111,11.666666,37.77778,99.93805346
4.111111,11.666666,43.333332,99.92670386
4.111111,11.666666,43.333332,99.92670386
4.111111,11.666666,43.333332,99.92670386
4.111111,11.666666,43.333332,99.92670386
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,48.888885,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,54.444443,100
4.111111,11.666666,60,0
4.111111,11.666666,60,0
4.111111,11.666666,60,0
4.111111,11.666666,60,0
4.111111,11.666666,60,0
4.111111,11.666666,60,0
4.111111,11.666666,60,0
4.111111,13.333333,15.555555,93.72927444
4.111111,13.333333,21.11111,94.2151461
4.111111,13.333333,26.666666,99.81015144
4.111111,13.333333,26.666666,99.81015144
4.111111,13.333333,26.666666,99.81015144
4.111111,13.333333,26.666666,99.81015144
4.111111,13.333333,32.22222,99.94536828
4.111111,13.333333,32.22222,99.94536828
4.111111,13.333333,32.22222,99.94536828
4.111111,13.333333,37.77778,99.93805346
4.111111,13.333333,37.77778,99.93805346
4.111111,13.333333,37.77778,99.93805346
4.111111,13.333333,43.333332,99.92670386
4.111111,13.333333,43.333332,99.92670386
4.111111,13.333333,43.333332,99.92670386
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,54.444443,100
4.111111,13.333333,60,0
4.111111,13.333333,60,0
4.111111,13.333333,60,0
4.111111,15,15.555555,93.72927444
4.111111,15,15.555555,93.72927444
4.111111,15,15.555555,93.72927444
4.111111,15,21.11111,94.2151461
4.111111,15,21.11111,94.2151461
4.111111,15,21.11111,94.2151461
4.111111,15,26.666666,99.81015144
4.111111,15,32.22222,99.94536828
4.111111,15,37.77778,99.93805346
4.111111,15,37.77778,99.93805346
4.111111,15,43.333332,99.92670386
4.111111,15,43.333332,99.92670386
4.111111,15,43.333332,99.92670386
4.111111,15,43.333332,99.92670386
4.111111,15,48.888885,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,54.444443,100
4.111111,15,60,0
4.111111,15,60,0
4.111111,15,60,0
4.111111,15,60,0
4.111111,16.666666,15.555555,93.72927444
4.111111,16.666666,15.555555,93.72927444
4.111111,16.666666,21.11111,94.2151461
4.111111,16.666666,21.11111,94.2151461
4.111111,16.666666,26.666666,99.81015144
4.111111,16.666666,26.666666,99.81015144
4.111111,16.666666,26.666666,99.81015144
4.111111,16.666666,32.22222,99.94536828
4.111111,16.666666,37.77778,99.93805346
4.111111,16.666666,37.77778,99.93805346
4.111111,16.666666,37.77778,99.93805346
4.111111,16.666666,43.333332,99.92670386
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,48.888885,100
4.111111,16.666666,60,0
4.111111,16.666666,60,0
4.111111,16.666666,60,0
4.111111,16.666666,60,0
4.111111,16.666666,60,0
4.111111,18.333332,15.555555,93.72927444
4.111111,18.333332,15.555555,93.72927444
4.111111,18.333332,15.555555,93.72927444
4.111111,18.333332,21.11111,94.2151461
4.111111,18.333332,21.11111,94.2151461
4.111111,18.333332,21.11111,94.2151461
4.111111,18.333332,26.666666,99.81015144
4.111111,18.333332,26.666666,99.81015144
4.111111,18.333332,26.666666,99.81015144
4.111111,18.333332,26.666666,99.81015144
4.111111,18.333332,26.666666,99.81015144
4.111111,18.333332,37.77778,99.93805346
4.111111,18.333332,37.77778,99.93805346
4.111111,18.333332,37.77778,99.93805346
4.111111,18.333332,37.77778,99.93805346
4.111111,18.333332,43.333332,99.92670386
4.111111,18.333332,43.333332,99.92670386
4.111111,18.333332,43.333332,99.92670386
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,48.888885,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,54.444443,100
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,18.333332,60,0
4.111111,20,15.555555,93.72927444
4.111111,20,15.555555,93.72927444
4.111111,20,15.555555,93.72927444
4.111111,20,15.555555,93.72927444
4.111111,20,15.555555,93.72927444
4.111111,20,15.555555,93.72927444
4.111111,20,21.11111,94.2151461
4.111111,20,21.11111,94.2151461
4.111111,20,21.11111,94.2151461
4.111111,20,21.11111,94.2151461
4.111111,20,26.666666,99.81015144
4.111111,20,26.666666,99.81015144
4.111111,20,26.666666,99.81015144
4.111111,20,26.666666,99.81015144
4.111111,20,26.666666,99.81015144
4.111111,20,26.666666,99.81015144
4.111111,20,32.22222,99.94536828
4.111111,20,37.77778,99.93805346
4.111111,20,37.77778,99.93805346
4.111111,20,37.77778,99.93805346
4.111111,20,37.77778,99.93805346
4.111111,20,37.77778,99.93805346
4.111111,20,37.77778,99.93805346
4.111111,20,43.333332,99.92670386
4.111111,20,43.333332,99.92670386
4.111111,20,43.333332,99.92670386
4.111111,20,43.333332,99.92670386
4.111111,20,43.333332,99.92670386
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,48.888885,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,54.444443,100
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,20,60,0
4.111111,6.6666665,15.555555,93.72927444
4.111111,6.6666665,15.555555,93.72927444
4.111111,6.6666665,21.11111,94.2151461
4.111111,6.6666665,26.666666,99.81015144
4.111111,6.6666665,26.666666,99.81015144
4.111111,6.6666665,32.22222,99.94536828
4.111111,6.6666665,32.22222,99.94536828
4.111111,6.6666665,32.22222,99.94536828
4.111111,6.6666665,37.77778,99.93805346
4.111111,6.6666665,37.77778,99.93805346
4.111111,6.6666665,37.77778,99.93805346
4.111111,6.6666665,37.77778,99.93805346
4.111111,6.6666665,43.333332,99.92670386
4.111111,6.6666665,48.888885,100
4.111111,6.6666665,48.888885,100
4.111111,6.6666665,48.888885,100
4.111111,6.6666665,48.888885,100
4.111111,6.6666665,54.444443,100
4.111111,6.6666665,54.444443,100
4.111111,6.6666665,60,0
4.111111,6.6666665,60,0
4.111111,6.6666665,60,0
4.111111,6.6666665,60,0
4.111111,6.6666665,60,0
4.111111,8.333333,15.555555,93.72927444
4.111111,8.333333,15.555555,93.72927444
4.111111,8.333333,15.555555,93.72927444
4.111111,8.333333,15.555555,93.72927444
4.111111,8.333333,15.555555,93.72927444
4.111111,8.333333,21.11111,94.2151461
4.111111,8.333333,21.11111,94.2151461
4.111111,8.333333,26.666666,99.81015144
4.111111,8.333333,26.666666,99.81015144
4.111111,8.333333,26.666666,99.81015144
4.111111,8.333333,26.666666,99.81015144
4.111111,8.333333,32.22222,99.94536828
4.111111,8.333333,32.22222,99.94536828
4.111111,8.333333,37.77778,99.93805346
4.111111,8.333333,37.77778,99.93805346
4.111111,8.333333,37.77778,99.93805346
4.111111,8.333333,37.77778,99.93805346
4.111111,8.333333,43.333332,99.92670386
4.111111,8.333333,43.333332,99.92670386
4.111111,8.333333,43.333332,99.92670386
4.111111,8.333333,43.333332,99.92670386
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,48.888885,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,54.444443,100
4.111111,8.333333,60,0
4.111111,8.333333,60,0
4.111111,8.333333,60,0
4.111111,8.333333,60,0
4.111111,8.333333,60,0
4.111111,8.333333,60,0
5.666667,10,15.555555,94.65531339
5.666667,10,15.555555,94.65531339
5.666667,10,21.11111,97.3201024
5.666667,10,21.11111,97.3201024
5.666667,10,21.11111,97.3201024
5.666667,10,21.11111,97.3201024
5.666667,10,21.11111,97.3201024
5.666667,10,21.11111,97.3201024
5.666667,10,26.666666,99.18312314
5.666667,10,32.22222,99.6607945
5.666667,10,32.22222,99.6607945
5.666667,10,32.22222,99.6607945
5.666667,10,32.22222,99.6607945
5.666667,10,37.77778,99.61537926
5.666667,10,37.77778,99.61537926
5.666667,10,37.77778,99.61537926
5.666667,10,43.333332,99.54490879
5.666667,10,43.333332,99.54490879
5.666667,10,48.888885,99.99992659
5.666667,10,48.888885,99.99992659
5.666667,10,48.888885,99.99992659
5.666667,10,54.444443,99.99992659
5.666667,10,54.444443,99.99992659
5.666667,10,60,99.99992659
5.666667,10,60,99.99992659
5.666667,10,60,99.99992659
5.666667,10,60,99.99992659
5.666667,10,60,99.99992659
5.666667,10,60,99.99992659
5.666667,10,60,99.99992659
5.666667,10,60,99.99992659
5.666667,11.666666,15.555555,94.65531339
5.666667,11.666666,26.666666,99.18312314
5.666667,11.666666,26.666666,99.18312314
5.666667,11.666666,26.666666,99.18312314
5.666667,11.666666,26.666666,99.18312314
5.666667,11.666666,32.22222,99.6607945
5.666667,11.666666,37.77778,99.61537926
5.666667,11.666666,37.77778,99.61537926
5.666667,11.666666,37.77778,99.61537926
5.666667,11.666666,37.77778,99.61537926
5.666667,11.666666,43.333332,99.54490879
5.666667,11.666666,43.333332,99.54490879
5.666667,11.666666,48.888885,99.99992659
5.666667,11.666666,48.888885,99.99992659
5.666667,11.666666,48.888885,99.99992659
5.666667,11.666666,54.444443,99.99992659
5.666667,11.666666,60,99.99992659
5.666667,11.666666,60,99.99992659
5.666667,11.666666,60,99.99992659
5.666667,11.666666,60,99.99992659
5.666667,11.666666,60,99.99992659
5.666667,11.666666,60,99.99992659
5.666667,13.333333,15.555555,94.65531339
5.666667,13.333333,15.555555,94.65531339
5.666667,13.333333,15.555555,94.65531339
5.666667,13.333333,15.555555,94.65531339
5.666667,13.333333,21.11111,97.3201024
5.666667,13.333333,26.666666,99.18312314
5.666667,13.333333,26.666666,99.18312314
5.666667,13.333333,26.666666,99.18312314
5.666667,13.333333,32.22222,99.6607945
5.666667,13.333333,32.22222,99.6607945
5.666667,13.333333,32.22222,99.6607945
5.666667,13.333333,32.22222,99.6607945
5.666667,13.333333,32.22222,99.6607945
5.666667,13.333333,32.22222,99.6607945
5.666667,13.333333,32.22222,99.6607945
5.666667,13.333333,37.77778,99.61537926
5.666667,13.333333,37.77778,99.61537926
5.666667,13.333333,37.77778,99.61537926
5.666667,13.333333,37.77778,99.61537926
5.666667,13.333333,43.333332,99.54490879
5.666667,13.333333,43.333332,99.54490879
5.666667,13.333333,43.333332,99.54490879
5.666667,13.333333,43.333332,99.54490879
5.666667,13.333333,43.333332,99.54490879
5.666667,13.333333,43.333332,99.54490879
5.666667,13.333333,48.888885,99.99992659
5.666667,13.333333,48.888885,99.99992659
5.666667,13.333333,48.888885,99.99992659
5.666667,13.333333,48.888885,99.99992659
5.666667,13.333333,48.888885,99.99992659
5.666667,13.333333,54.444443,99.99992659
5.666667,13.333333,54.444443,99.99992659
5.666667,13.333333,54.444443,99.99992659
5.666667,13.333333,54.444443,99.99992659
5.666667,13.333333,54.444443,99.99992659
5.666667,13.333333,60,99.99992659
5.666667,13.333333,60,99.99992659
5.666667,13.333333,60,99.99992659
5.666667,13.333333,60,99.99992659
5.666667,13.333333,60,99.99992659
5.666667,15,15.555555,94.65531339
5.666667,15,15.555555,94.65531339
5.666667,15,21.11111,97.3201024
